price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,total_sqft_larger_than_neighbours,price_per_sqft,is_renovated
365000,5,2,1600,4168,1.5,0,3,7,1600,0,1927,98126,47.5297,-122.381,1190,4168,5.75,1,63.28,0
146300,3,1,1200,9668,1,0,5,6,1200,0,1975,98092,47.3156,-122.128,1200,9800,22.21,0,13.46,0
554000,3,1.75,1760,10780,1,0,3,8,1760,0,1977,98005,47.5938,-122.154,2090,10780,8.34,0,44.18,0
424000,3,2,1670,7700,1,0,3,7,1170,500,1972,98034,47.725,-122.2,1500,7875,10.25,0,45.25,0
1350000,4,3.5,4640,9827,2,0,3,10,3210,1430,2007,98027,47.5524,-122.078,3810,8207,12.4,1,93.32,0
508500,4,1.5,1800,6750,1.5,0,4,7,1800,0,1950,98115,47.6868,-122.285,1420,5900,5.98,1,59.47,0
244500,3,1.75,1210,8864,1,0,3,7,1210,0,1985,98042,47.3639,-122.08,1510,8062,20.45,1,24.27,0
206000,2,2.5,1280,1566,2,0,3,7,1280,0,2005,98055,47.4336,-122.195,1460,1845,13.52,0,72.38,0
643500,3,2,1650,7104,2,0,3,8,1650,0,1945,98177,47.7053,-122.374,1730,7104,7.11,0,73.51,0
372500,4,1.75,1590,10523,2,0,4,7,1590,0,1922,98133,47.7358,-122.342,1610,8568,8.96,1,30.75,0
630000,5,2,1900,5000,1,0,3,8,1720,180,1957,98107,47.6735,-122.362,1770,5000,4.85,1,91.3,0
418000,2,2.5,1500,3608,2,0,3,8,1500,0,2005,98029,47.5472,-121.994,2080,2686,16.27,1,81.83,0
425000,4,2.5,2689,6688,2,0,3,9,2689,0,2006,98030,47.3803,-122.184,2665,5700,17.06,1,45.32,0
800000,4,2.75,3250,5500,2,0,3,9,3250,0,2007,98027,47.5398,-121.997,3920,6000,16.27,0,91.43,0
208000,2,1,960,13438,1,0,3,7,960,0,1951,98168,47.4745,-122.295,1630,11656,9.26,1,14.45,0
476000,3,1.75,1650,9600,1,0,4,7,1650,0,1977,98075,47.5779,-122.044,2040,12220,13.56,0,42.31,0
277500,3,2.5,1690,5171,2,0,3,8,1690,0,2003,98023,47.2779,-122.347,2550,5025,22.68,0,40.45,0
478000,3,1.75,2790,36585,1,0,4,8,1410,1380,1970,98027,47.4734,-121.999,1900,45302,18.03,0,12.14,0
890000,4,2.75,2310,4020,3,0,5,8,2310,0,1979,98122,47.6154,-122.291,2270,3750,2.02,1,140.6,0
450000,3,3.5,1790,1288,3,0,3,8,1390,400,2000,98199,47.651,-122.384,1560,1426,3.92,1,146.2,0
205000,3,1,1230,8750,1,0,3,6,1230,0,1965,98003,47.3266,-122.334,1230,8750,19.31,0,20.54,0
665000,3,2,1620,2640,1.5,0,5,8,1620,0,1929,98115,47.6884,-122.322,1470,4080,5.69,0,156.1,0
518000,4,2.75,2440,12051,1,0,5,8,1440,1000,1966,98133,47.7456,-122.351,2030,8006,9.66,1,35.75,0
465000,4,2.25,2100,7350,2,0,3,8,2100,0,1979,98033,47.7019,-122.171,1780,7350,9.99,1,49.21,0
330000,3,2.5,3040,7232,2,0,3,7,3040,0,2003,98092,47.3355,-122.168,2760,6926,20.2,1,32.13,0
449400,4,3,2490,5064,2,0,3,7,2490,0,2007,98056,47.5139,-122.189,2470,5064,9.22,1,59.49,0
829000,3,2.75,2690,10443,1,0,3,9,2690,0,2007,98053,47.7185,-122.024,1440,4185,16.29,1,63.12,0
450000,4,1.75,2190,9752,1,0,3,8,2190,0,1964,98034,47.7108,-122.239,2040,9964,8.42,0,37.68,0
310000,3,1.75,1490,9120,1,0,5,7,1490,0,1959,98059,47.4806,-122.163,1340,8040,11.72,1,29.22,0
615000,3,2.25,2530,45234,2,0,4,9,2530,0,1985,98072,47.7221,-122.12,3110,35617,12.7,1,12.88,0
605000,3,2,2060,4040,1,0,4,8,1120,940,1947,98103,47.6798,-122.352,1500,4000,5.17,1,99.18,0
437500,3,2.25,1970,35100,2,0,4,9,1970,0,1977,98027,47.4635,-121.991,2340,35100,18.71,0,11.8,0
545000,3,1.75,1400,4000,1.5,0,4,7,1400,0,1925,98117,47.6902,-122.388,1050,4330,6.36,1,100.93,0
770000,3,2.5,3680,35617,1,0,3,10,2390,1290,1985,98052,47.7213,-122.12,3570,35633,12.67,1,19.59,0
600000,5,2.25,3000,13899,2,0,4,8,3000,0,1975,98052,47.6373,-122.105,2270,10763,10.78,1,35.51,0
560000,3,1,1440,5000,2,0,3,7,1440,0,1910,98103,47.6741,-122.354,1850,4500,4.8,1,86.96,0
1920000,5,5.75,7730,230868,2,0,3,12,6660,1070,2004,98077,47.7615,-122.084,2660,39292,15.75,1,8.05,0
457000,3,1,1170,3348,1.5,0,4,7,1170,0,1924,98117,47.687,-122.378,1590,4219,5.97,0,101.15,0
585000,2,1,1770,8640,1.5,0,3,6,1520,250,1949,98117,47.6926,-122.363,1060,4804,6.14,1,56.2,0
560000,3,2,1860,13374,1,0,3,8,1860,0,1985,98027,47.5397,-122.054,1960,9797,13.74,1,36.76,0
345000,2,1,770,3008,1,0,4,5,770,0,1917,98116,47.5686,-122.389,1550,4563,3.71,0,91.32,0
550000,4,3.5,3820,17745,2,0,3,8,2440,1380,1955,98108,47.557,-122.295,2520,9640,3.81,1,25.5,0
589950,4,2.5,3190,8195,2,0,3,10,3190,0,2006,98038,47.3555,-122.003,3400,7607,23.14,1,51.82,0
327000,3,1.5,1320,13200,1,0,3,7,1320,0,1970,98059,47.5009,-122.143,1730,13200,11.42,0,22.52,0
800000,2,2.25,1730,31491,2,1,4,7,1730,0,1947,98070,47.373,-122.464,1400,12410,17.24,1,24.08,1
150000,3,1,1010,25000,1,0,3,6,1010,0,1966,98014,47.6927,-121.901,2020,101494,20.92,0,5.77,0
425000,2,2.5,1140,1182,3,0,3,8,1140,0,2007,98107,47.6713,-122.383,1290,1189,5.08,0,183.03,0
350000,3,1,860,7030,1,0,3,7,860,0,1973,98034,47.7151,-122.211,1360,7500,9.39,0,44.36,0
273000,3,1.75,1540,10545,2,0,4,6,1540,0,1978,98045,47.4451,-121.763,1540,10000,28.77,1,22.59,0
750000,4,2.25,2160,9525,1,0,3,8,1080,1080,1961,98040,47.5651,-122.221,2780,9525,5.9,0,64.18,0
240000,3,1.5,1450,9477,1,0,4,7,1450,0,1963,98031,47.4215,-122.203,1460,9477,14.1,0,21.96,0
400000,3,1.75,1830,9620,1,0,4,8,1830,0,1978,98023,47.3123,-122.389,1990,8280,20.47,1,34.93,0
230000,3,1.5,1630,6625,1,0,5,7,980,650,1980,98023,47.29,-122.368,1440,7145,21.9,0,27.86,0
372000,4,2.5,2500,8215,2,0,3,8,2500,0,1990,98031,47.4124,-122.204,2360,7801,14.65,1,34.72,0
459500,3,1.75,1470,4950,1,0,3,7,1030,440,1984,98133,47.7325,-122.337,1100,5250,8.72,1,71.57,0
582000,3,2.5,2380,19860,2,0,4,8,2380,0,1995,98056,47.5255,-122.173,2450,10220,9.27,1,26.17,0
465000,4,2.5,2170,7700,1,0,3,7,1420,750,1969,98034,47.7216,-122.219,1710,7770,9.55,1,47.11,0
386000,3,2,2120,7560,1,0,3,9,2120,0,1991,98058,47.435,-122.16,2660,7700,14.29,0,39.88,0
546000,3,2.5,1530,3464,2,0,3,8,1530,0,1998,98007,47.6179,-122.141,1530,3446,8.93,1,109.33,0
278000,3,1.75,2710,9088,1,0,4,7,2060,650,1965,98001,47.3073,-122.272,1690,10454,20.83,0,23.56,0
540000,3,2.5,2860,8935,2,0,3,8,2860,0,2004,98065,47.5336,-121.855,2650,6167,22.78,1,45.78,0
529000,4,1.75,2800,90169,2,0,3,7,2800,0,1934,98065,47.5204,-121.829,1600,27194,24.18,1,5.69,0
554000,4,1,1120,7104,1.5,0,3,7,1120,0,1946,98177,47.7055,-122.372,1370,7104,7.1,0,67.36,0
210000,3,1,1730,7210,1,0,3,7,1430,300,1963,98001,47.3404,-122.28,1820,7210,18.51,0,23.49,0
225000,2,1,1010,5408,1,0,4,6,1010,0,1926,98032,47.3759,-122.238,980,7800,16.5,0,35.06,0
561600,4,2.5,2350,6624,2,0,3,9,2350,0,1990,98074,47.6262,-122.045,2590,11240,13.43,0,62.58,0
300000,6,5.25,2860,5682,2,0,3,7,2860,0,1978,98002,47.303,-122.221,1390,5956,21.57,1,35.12,0
1650000,4,3.5,4285,9567,2,0,5,10,3485,800,1946,98199,47.6434,-122.409,2960,6902,4.4,1,119.12,0
1020000,4,3.75,4060,19290,2,0,3,10,4060,0,2002,98074,47.6051,-122.053,4020,13250,12.99,1,43.68,0
150000,3,1,1310,9612,1,0,3,7,960,350,1962,98001,47.2958,-122.285,1310,9812,21.54,0,13.73,0
400950,2,1.75,2320,6250,1,0,3,7,1400,920,1948,98136,47.5468,-122.386,1420,6250,4.81,1,46.79,0
620000,4,2.25,2210,8101,2,0,3,9,2210,0,1985,98074,47.6475,-122.07,2330,8842,12.53,0,60.13,0
449000,4,2.75,2090,14141,1.5,0,4,8,1680,410,1941,98166,47.4333,-122.347,1990,12920,11.96,1,27.66,0
630000,4,2.5,2240,4025,1,0,3,7,1250,990,1926,98115,47.6818,-122.311,1380,3500,5.31,1,100.56,0
336000,2,1,1180,7200,1,0,4,6,1180,0,1949,98133,47.7475,-122.342,1180,7200,9.77,0,40.1,0
299950,4,1.75,1560,31299,1,0,4,7,1560,0,1965,98092,47.3384,-122.164,2460,44907,20.09,0,9.13,0
352500,4,2,1970,7451,1,0,3,8,1350,620,1962,98133,47.765,-122.335,1980,7510,10.97,0,37.42,0
150000,2,1,840,12750,1,0,3,6,840,0,1925,98055,47.484,-122.211,1480,6969,10.15,1,11.04,0
305000,3,2,1830,10873,1,0,3,8,1830,0,1989,98023,47.3066,-122.394,2490,8976,20.89,1,24.01,0
2570000,4,3.75,4475,20424,2,0,3,12,2659,1816,1999,98033,47.6646,-122.208,4340,5250,7.04,1,103.22,0
607500,3,1.5,1800,4700,1,0,3,7,1200,600,1941,98117,47.6858,-122.385,1580,4700,6.02,1,93.46,0
505000,2,1,1250,5040,1,0,3,7,950,300,1920,98117,47.6959,-122.365,1290,5040,6.38,0,80.29,0
280500,3,1.75,2440,10179,1,0,4,7,1220,1220,1962,98198,47.4118,-122.314,1650,9711,13.45,1,22.23,0
610000,3,2.5,2910,12283,2,0,3,10,2910,0,1993,98058,47.4602,-122.152,2680,22499,13.12,0,40.15,0
381000,5,2.75,3060,6895,2,0,3,8,3060,0,2003,98042,47.3809,-122.098,2590,6895,19.01,1,38.27,0
482000,5,2.25,2230,9600,1,0,3,8,1320,910,1978,98077,47.7466,-122.076,2080,9760,15.35,0,40.74,0
379950,3,1,1270,6900,1,0,3,7,1270,0,1977,98034,47.7279,-122.192,1480,7280,10.63,0,46.51,0
2500000,4,4.5,4300,19844,2,0,3,11,4300,0,1985,98039,47.6218,-122.237,3070,19845,4.56,1,103.55,1
425000,3,2.25,1580,39189,1,0,3,7,1180,400,1992,98053,47.6365,-121.972,1580,29649,16.89,1,10.42,0
580000,4,2.25,2570,36465,2,0,4,8,2570,0,1980,98053,47.6555,-122.042,2390,41454,13.92,0,14.86,0
605000,2,1,860,6510,1,0,3,7,860,0,1952,98004,47.6021,-122.202,1740,10800,6.06,0,82.09,0
194000,1,1,820,1060,1,0,3,8,760,60,2007,98126,47.5472,-122.372,1770,1853,4.48,0,103.19,0
546200,4,2.25,2090,8579,2,0,3,8,2090,0,1987,98074,47.6364,-122.03,1850,8843,14.21,0,51.2,0
1400000,4,3.5,3560,16782,2,0,3,10,2560,1000,2014,98040,47.5569,-122.225,3100,18047,6.04,0,68.82,0
315000,3,1.75,1860,9629,1,0,4,7,1240,620,1961,98059,47.4913,-122.143,1940,9629,11.86,0,27.42,0
465000,3,1.5,900,8690,1.5,0,5,6,900,0,1941,98116,47.5751,-122.393,1000,6150,3.56,1,48.49,0
330000,2,1,1160,32251,1,0,3,6,580,580,1963,98010,47.3537,-121.939,1160,33656,25.31,0,9.88,0
795000,4,2.75,3100,7501,2,0,3,10,3100,0,1998,98052,47.6859,-122.109,3140,8672,11.75,0,74.99,0
265000,4,2.25,2300,9100,1,0,3,7,1280,1020,1977,98058,47.4576,-122.16,1640,9100,13.02,1,23.25,0
1300000,4,2.5,3110,11857,2,0,3,11,2040,1070,1990,98117,47.6952,-122.402,3110,11570,6.95,1,86.86,0
126500,3,1,1130,12212,1,0,3,6,1130,0,1942,98146,47.4952,-122.34,1190,9240,7.67,1,9.48,0
760000,4,2.5,2920,7901,2,0,3,9,2920,0,2004,98052,47.7036,-122.125,3020,7900,11.75,0,70.23,0
540000,2,1.25,1230,1569,2,0,3,9,1050,180,2009,98112,47.6193,-122.304,1100,1230,1.59,1,192.93,0
446000,5,2.75,2190,12687,1,0,5,7,1370,820,1978,98028,47.7762,-122.257,2280,10784,12.25,1,29.98,0
170000,1,0.75,850,5600,1,0,3,6,850,0,1903,98019,47.7654,-121.48,900,12250,41.1,0,26.36,0
379000,3,2.5,1500,7420,1,0,3,7,1000,500,1972,98034,47.7236,-122.174,1840,7272,10.94,0,42.49,0
1400000,9,4,4620,5508,2.5,0,3,11,3870,750,1915,98105,47.6684,-122.309,2710,4320,4.43,1,138.23,0
800000,4,2.75,3150,7035,2,0,3,9,3150,0,2004,98075,47.5979,-121.974,3200,7035,16.68,0,78.55,0
260000,3,1,1300,10139,1,0,3,7,1300,0,1962,98042,47.3427,-122.087,1260,10139,21.49,1,22.73,1
820000,5,2.5,3160,8000,1,0,4,7,1580,1580,1960,98040,47.5735,-122.208,2440,8079,6.2,1,73.48,0
449950,3,1.75,2070,96703,1,0,4,7,2070,0,1999,98092,47.2853,-122.008,1820,117612,26.83,0,4.56,0
392000,3,2.25,1790,7125,1,0,3,7,1220,570,1974,98034,47.7184,-122.226,2040,7950,9.18,0,43.97,0
465000,3,2.5,1650,4636,2,0,3,8,1650,0,1999,98075,47.5997,-122.016,1650,4504,14.72,1,73.97,0
449950,4,2.5,2070,7312,1,0,4,7,1230,840,1977,98052,47.6958,-122.12,1770,7668,11.64,0,47.96,0
520000,3,1.5,1580,8841,1.5,0,5,7,1180,400,1923,98103,47.6931,-122.352,1580,7512,6.07,1,49.9,0
546800,4,2.25,2170,10000,1,0,3,8,1420,750,1975,98008,47.6219,-122.109,2390,11000,10.44,0,44.93,0
825000,4,2.75,2220,11925,1,0,3,7,1560,660,1953,98004,47.6381,-122.205,2500,11377,6.31,1,58.32,1
337000,3,1.75,1440,11364,1,0,3,7,1440,0,1985,98155,47.743,-122.328,1950,9390,9.45,1,26.32,0
333000,2,1,720,6686,1,0,3,6,720,0,1942,98117,47.7003,-122.362,1200,6686,6.64,0,44.96,0
380000,2,2,1120,780,2,0,3,8,760,360,2004,98116,47.5788,-122.41,1120,1322,4.09,0,200,0
280000,3,2.5,1970,8426,2,0,3,8,1970,0,1992,98003,47.2674,-122.306,1970,9197,23.42,0,26.93,0
202000,3,1.5,1420,9081,1,0,4,6,1420,0,1990,98022,47.1948,-121.999,1090,8410,32.39,1,19.24,0
585000,4,2.5,2250,4119,2,0,3,8,2250,0,2001,98075,47.5973,-122.034,2290,3115,13.89,1,91.85,0
435000,4,2,2630,9663,1,0,4,8,1330,1300,1956,98056,47.4841,-122.19,1900,8894,10.72,1,35.39,0
1200000,4,3.5,4740,172497,2,0,3,11,4740,0,2003,98053,47.6779,-122.075,2120,49658,12.94,1,6.77,0
364000,2,2.25,1280,2574,2,0,3,7,1280,0,1992,98144,47.5939,-122.302,1250,3960,1.64,0,94.45,0
300000,3,1,1260,8280,1,0,3,6,1260,0,1946,98115,47.7,-122.299,2100,8280,6.66,0,31.45,0
558000,2,1.75,1930,4601,1,0,3,8,1930,0,2006,98053,47.7196,-122.022,1670,4500,16.41,1,85.44,0
199950,1,1.5,1048,4800,1,0,3,7,1048,0,1942,98055,47.4759,-122.212,950,4800,10.6,1,34.19,0
515000,3,2.25,1640,8400,1,0,4,8,1640,0,1962,98006,47.5484,-122.172,2110,8400,8.46,0,51.29,0
590000,4,2.5,2380,4950,2,0,3,8,2380,0,2004,98136,47.5382,-122.391,1370,5120,5.44,1,80.49,0
813500,4,2,2530,15520,1,0,5,8,2220,310,1964,98005,47.613,-122.167,2500,13300,7.7,1,45.07,0
725000,4,2.5,2700,25870,2,0,4,8,2700,0,1992,98033,47.6934,-122.161,1540,20720,9.98,1,25.38,0
490000,3,2.25,2330,3600,1.5,0,3,8,2330,0,1971,98074,47.631,-122.061,2050,4275,12.73,0,82.63,0
277000,3,2.25,2160,9612,2,0,3,7,2160,0,1994,98022,47.1927,-122.011,1970,9247,32.25,1,23.53,0
325000,4,1.5,1470,70800,1,0,3,7,1470,0,1976,98010,47.3458,-121.948,1810,72337,25.39,0,4.5,0
649800,4,2.5,2280,9827,2,0,3,8,2280,0,1995,98033,47.6883,-122.168,1660,9827,9.51,1,53.67,0
425000,3,1,1280,3200,1.5,0,3,7,1280,0,1903,98122,47.6029,-122.307,1320,1676,1.19,1,94.87,0
460000,2,1,850,4650,1,0,3,7,850,0,1975,98117,47.6926,-122.365,980,4700,6.16,0,83.64,0
750000,3,3.25,4610,81935,2,0,4,9,4610,0,1984,98074,47.6217,-122.021,2900,43500,14.52,1,8.67,0
469000,5,2.5,2690,11745,1,0,3,8,1790,900,1960,98177,47.7708,-122.362,2670,7905,11.45,1,32.49,0
566000,4,1.75,2440,5000,1,0,3,8,1340,1100,1954,98117,47.6823,-122.371,2170,5000,5.56,1,76.08,0
407500,3,2.5,1930,10460,2,0,3,8,1930,0,1996,98059,47.4938,-122.161,2290,8228,11.13,1,32.89,0
353500,2,1,800,8775,1,0,3,6,800,0,1942,98125,47.7171,-122.307,1470,8976,7.75,0,36.92,0
524000,3,2.25,2430,73151,1,0,3,8,2430,0,1974,98059,47.4749,-122.092,2800,39250,14.4,1,6.93,0
264950,4,2.5,1990,9656,2,0,3,7,1990,0,1994,98010,47.3125,-121.998,1500,9656,25.58,1,22.75,0
547500,3,2.5,2550,10355,2,0,3,9,2550,0,1990,98011,47.739,-122.203,2550,10084,10.96,1,42.43,0
264500,3,2.25,1370,7087,2,0,3,7,1370,0,1993,98038,47.3504,-122.035,1400,6600,22.45,1,31.28,0
507500,3,2,2020,8118,1,0,3,7,1020,1000,1963,98008,47.5866,-122.118,1670,8118,10.06,1,50.06,0
560000,3,3.5,1560,2198,2,0,3,8,1180,380,2006,98116,47.5812,-122.403,1550,1467,3.73,1,149.02,0
995000,5,4,5610,22529,2,0,3,11,4090,1520,1996,98072,47.7239,-122.092,3860,24751,13.81,0,35.36,0
835000,6,2,3560,5120,2.5,0,3,9,3560,0,1900,98122,47.6056,-122.311,2130,5120,0.98,1,96.2,0
440000,3,1.5,2120,6290,1,0,4,8,1220,900,1949,98108,47.5658,-122.318,1620,5400,2.87,1,52.32,0
1020000,3,2.5,2920,5629,1,0,5,8,1460,1460,1955,98199,47.642,-122.405,2380,5000,4.2,1,119.31,0
300000,2,1,1340,7788,1,0,3,7,1340,0,1947,98178,47.5094,-122.244,2550,7788,7.84,0,32.87,0
125000,3,1,1230,4800,1.5,0,1,6,1230,0,1916,98117,47.6941,-122.365,1230,4800,6.26,0,20.73,0
986000,4,3.5,2840,5900,2,0,3,10,1920,920,1910,98118,47.5543,-122.268,1300,4900,4.66,1,112.81,1
315000,4,2.5,2080,5650,1,0,3,7,1680,400,1950,98178,47.5107,-122.257,1270,5650,7.46,1,40.75,0
320000,4,2.5,2070,7007,2,0,3,7,2070,0,1996,98031,47.3968,-122.171,2130,8100,16.29,0,35.25,0
972000,4,3.25,4010,13797,2,0,3,11,4010,0,2003,98059,47.5229,-122.152,3980,12120,10.17,1,54.59,0
760000,3,2.5,2190,10000,1,0,4,7,1540,650,1957,98040,47.5419,-122.214,2880,11782,7.07,0,62.35,0
265000,4,3,1730,7264,2,0,3,6,1730,0,1920,98168,47.4738,-122.264,1500,12104,9.68,0,29.46,0
355000,2,1,1250,4558,1,0,3,7,1250,0,1948,98126,47.5318,-122.379,1180,4494,5.58,1,61.12,0
300000,3,1,1300,20812,1,0,3,6,1300,0,1927,98106,47.5435,-122.359,1210,17340,4.51,1,13.57,0
474950,5,2.5,2080,8347,1,0,4,7,1460,620,1975,98034,47.7334,-122.168,1840,7713,11.63,1,45.55,0
470000,4,2,2180,17180,2,0,4,7,2180,0,1977,98014,47.698,-121.92,1880,14043,20.19,1,24.28,0
437500,3,1,1630,16393,1,0,3,7,1630,0,1969,98033,47.6576,-122.186,1880,23497,7.67,0,24.27,0
520000,2,1.5,1840,3825,1,0,3,8,1040,800,1928,98117,47.6808,-122.38,1290,5100,5.61,0,91.79,0
237600,2,1,1370,11584,1,0,4,6,1370,0,1950,98198,47.4224,-122.293,1330,8012,12.82,1,18.34,0
162950,2,1,950,2784,1,0,4,8,950,0,1972,98198,47.3793,-122.321,1080,3899,15.67,0,43.64,0
457000,3,1.75,1690,6375,1,0,3,8,1690,0,1903,98024,47.5247,-121.926,1270,7774,19.74,0,56.66,1
635000,3,2.5,1780,11000,1,0,4,8,1210,570,1980,98006,47.5574,-122.149,2310,9700,9.17,1,49.69,0
735000,4,3,2840,4120,1.5,0,4,8,2060,780,1931,98118,47.5683,-122.283,1840,5871,3.48,0,105.6,0
910000,2,2.5,2000,5150,2,0,3,9,2000,0,1992,98034,47.7056,-122.223,2510,6800,8.54,0,127.27,0
346500,3,3.25,1570,2048,2,0,3,8,1290,280,2006,98126,47.548,-122.375,1570,2006,4.49,1,95.77,0
655000,4,2.5,2370,9517,1,0,3,9,1630,740,1984,98074,47.6222,-122.034,2440,9035,13.92,1,55.1,0
425000,3,1.75,1610,144619,1,0,3,7,1610,0,1977,98024,47.5659,-121.863,2220,144619,22.02,0,2.91,0
137000,3,1,1300,10125,1,0,4,6,1300,0,1959,98002,47.2921,-122.215,1300,10125,22.37,0,11.99,0
557500,3,2.5,2620,11056,2,0,3,9,2620,0,1988,98011,47.7378,-122.218,2560,8688,10.52,1,40.76,0
415000,4,2.25,3060,48787,2,0,3,8,3060,0,1992,98010,47.3397,-121.918,2090,48787,26.68,1,8,0
830000,5,2.25,2780,10192,2,0,4,9,2780,0,1978,98007,47.6134,-122.152,2740,9900,8.4,1,63.98,0
949000,4,3,4270,85643,2,0,3,11,4270,0,1991,98077,47.7711,-122.048,3760,51170,17.44,1,10.55,0
420000,3,1,1310,3963,1,0,5,7,1310,0,1986,98052,47.6826,-122.096,1010,3363,12.18,1,79.65,0
353000,2,1,1100,7500,1,0,3,7,1100,0,1951,98125,47.7235,-122.326,1920,7149,8.1,0,41.05,0
560000,3,1.75,1480,383328,1.5,0,3,8,1480,0,1980,98019,47.7192,-121.932,1480,67082,20.17,1,1.46,0
445700,3,2.5,1270,1180,3,0,3,8,1270,0,2001,98107,47.6697,-122.392,1320,1180,5.2,0,181.92,0
226000,4,1,1270,6459,1.5,0,3,7,1270,0,1918,98118,47.5441,-122.273,1300,4100,5.1,1,29.24,0
358000,3,1,890,9870,1,0,4,7,890,0,1960,98056,47.5398,-122.178,1270,9861,8.52,0,33.27,0
501000,3,1.75,1480,8667,1,0,5,7,740,740,1954,98006,47.5718,-122.136,1600,10644,9.44,0,49.37,0
609000,4,2.5,3240,23870,1,0,3,9,1840,1400,1972,98155,47.7731,-122.282,2290,13340,11.76,1,22.46,0
734950,4,3.25,4280,47179,2,0,3,10,3050,1230,2002,98092,47.3017,-122.127,2820,43401,23.1,1,14.28,0
725000,5,2.5,3210,12000,1,0,4,8,1830,1380,1968,98007,47.6205,-122.148,2450,12000,8.63,1,47.67,0
350500,3,2.25,1870,7200,1,0,3,7,1390,480,1975,98072,47.734,-122.174,1830,7876,11.48,0,38.64,0
610000,5,2.5,3990,3839,1,0,4,8,1990,2000,1962,98112,47.6236,-122.299,2090,5000,1.95,1,77.92,0
605125,2,1,1160,5029,1,0,3,7,910,250,1940,98115,47.6723,-122.266,1220,5029,5.5,0,97.77,0
1390000,4,2.25,2940,20384,2,0,4,9,2940,0,1970,98004,47.6214,-122.227,3410,19910,5,1,59.6,0
550000,3,2.25,1850,37264,2,0,3,8,1850,0,1981,98053,47.6486,-122.035,2390,36036,14.13,1,14.06,0
335000,2,1.75,1060,1202,2,0,3,7,760,300,2003,98136,47.5426,-122.388,1060,1493,5.11,0,148.1,0
397000,3,2,1100,9165,1,0,4,7,1100,0,1969,98034,47.7304,-122.231,1510,8500,9.78,1,38.68,0
240000,3,2,1190,10299,1,0,3,7,1190,0,1994,98010,47.314,-122,1700,9849,25.44,0,20.89,0
240000,3,2,1030,11118,1,0,5,7,1030,0,1970,98003,47.3463,-122.308,1300,7920,17.98,1,19.76,0
262500,2,1.5,1140,14373,1,0,3,7,1140,0,1949,98011,47.7354,-122.219,2140,9860,10.36,1,16.92,1
440000,3,1.5,2260,5300,1,0,3,7,1200,1060,1940,98103,47.6756,-122.348,1950,5000,4.85,1,58.2,0
160000,3,1,1140,3240,1.5,0,4,6,1140,0,1910,98014,47.7093,-121.364,1140,4700,45.58,0,36.53,0
427000,4,1,1860,4736,1.5,0,1,7,1860,0,1901,98112,47.6251,-122.3,1800,4000,1.98,1,64.74,0
920000,4,3.5,4080,10666,2,0,3,9,4080,0,2005,98053,47.6818,-122.023,3920,8154,15.3,1,62.39,0
2300000,4,2.5,3280,7100,2,0,3,10,2180,1100,1911,98119,47.6285,-122.362,3240,6674,2.08,1,221.58,1
480000,4,2.5,2870,35757,2,0,4,9,2870,0,1977,98077,47.7568,-122.05,2700,41221,16.74,0,12.43,0
615000,4,1.75,2300,11700,1,0,4,9,1960,340,1977,98052,47.6331,-122.094,2840,12000,11.24,0,43.93,0
736500,3,2,2230,4800,1.5,0,4,7,1290,940,1915,98199,47.645,-122.386,1650,5040,3.67,1,104.77,0
542500,3,2.5,1920,1649,2.5,0,3,8,1600,320,2004,98116,47.5901,-122.388,1650,3053,2.83,0,152,0
191000,2,1,700,5000,1,0,5,6,700,0,1952,98056,47.4927,-122.172,1040,5200,10.82,0,33.51,0
730000,4,2.5,2740,11975,2,0,4,8,2740,0,1991,98074,47.6315,-122.028,2310,9068,14.26,1,49.61,0
1230000,5,2.25,3440,5000,2,0,5,9,3440,0,1901,98122,47.6127,-122.286,2822,5000,2.19,1,145.73,0
129000,1,1,650,15364,1,0,4,5,650,0,1967,98042,47.3721,-122.159,1630,7952,18.07,1,8.06,0
284000,3,1.5,1500,10018,1,0,4,7,1500,0,1957,98058,47.468,-122.163,1500,10937,12.38,0,24.66,0
645000,3,2.5,2490,5978,2,0,3,9,2490,0,2003,98074,47.6298,-122.022,2710,6629,14.52,0,76.17,0
218000,3,1.5,1330,7600,1,0,4,7,1330,0,1968,98023,47.3103,-122.366,1500,7776,20.49,0,24.41,0
675000,4,3.5,3190,6875,2,0,3,8,2120,1070,1999,98034,47.7082,-122.221,2550,6875,8.73,1,67.06,0
575000,3,2.5,1590,2910,2,0,3,7,1110,480,1984,98115,47.6855,-122.321,1590,3880,5.5,0,127.78,0
225000,2,1,830,5720,1,0,4,6,830,0,1950,98133,47.7339,-122.339,1150,5250,8.82,1,34.35,0
626000,3,2.25,1810,5107,2,0,3,8,1810,0,1989,98033,47.6882,-122.171,1760,5454,9.39,0,90.5,0
499950,4,2.5,2910,20067,2,0,3,9,2910,0,2001,98168,47.4714,-122.273,1730,21420,9.71,0,21.76,0
405000,4,1.75,2180,13529,1,0,3,7,1090,1090,1956,98155,47.7516,-122.294,2000,13529,10.19,1,25.78,0
152500,3,1,1090,3523,1,0,4,6,1090,0,1969,98092,47.3161,-122.182,1030,3200,21.22,1,33.06,0
