price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,price_per_sqft,total_sqft_larger_than_neighbours,is_renovated
865000.0,5,2.5,3190,8160,2.0,0,3,9,3190,0,2014,98177,47.7246,-122.363,1650,8160,8.3,76.21,0,0
502000.0,4,2.5,2040,5616,2.0,0,3,8,2040,0,2012,98028,47.7737,-122.238,2380,4737,12.36,65.57,0,0
569995.0,4,2.5,2650,6875,2.0,0,3,8,2650,0,2014,98059,47.479,-122.124,2650,5831,13.08,59.84,0,0
550000.0,3,2.5,2430,5400,2.0,0,3,8,2430,0,2007,98074,47.6062,-122.057,2640,11990,12.81,70.24,1,0
525000.0,3,3.5,2876,5086,2.0,0,3,8,2360,516,2007,98072,47.7511,-122.173,2390,4419,12.44,65.94,0,0
516000.0,4,3.5,2550,8698,2.0,0,3,7,2550,0,2007,98065,47.5216,-121.869,2430,5519,22.35,45.87,0,0
440000.0,4,2.5,2730,4526,2.0,0,3,7,2730,0,2009,98059,47.49100000000001,-122.153,2190,4572,11.53,60.64,0,0
660000.0,3,2.5,1780,1729,2.0,0,3,8,1080,700,2008,98103,47.6594,-122.355,1780,1741,3.82,188.09,0,0
261950.0,3,2.5,1880,5000,2.0,0,3,7,1880,0,2010,98042,47.3359,-122.054,2260,5000,22.73,38.07,0,0
551000.0,5,3.75,3090,4943,2.0,0,3,10,3090,0,2010,98058,47.4594,-122.133,3191,5561,13.74,68.59,0,0
665000.0,3,3.5,2460,14155,2.0,0,3,8,1900,560,2014,98155,47.7743,-122.279,2440,14080,11.87,40.02,0,0
610000.0,4,3.5,2910,5260,2.0,0,3,9,2910,0,2012,98065,47.5168,-121.883,2910,5260,21.82,74.66,0,0
536751.0,3,1.75,1930,6360,1.0,0,3,9,1930,0,2013,98065,47.5181,-121.885,2770,6373,21.7,64.75,0,0
260000.0,3,2.25,1413,3403,2.0,0,3,8,1413,0,2009,98031,47.4196,-122.193,1763,3719,14.42,53.99,0,0
429900.0,4,3.25,2880,5929,2.5,0,3,8,2880,0,2014,98023,47.2752,-122.349,2880,5846,22.87,48.8,0,0
535000.0,4,2.75,2360,15100,1.0,0,3,8,2360,0,2014,98146,47.5117,-122.365,1440,13346,6.7,30.64,0,0
462550.0,2,1.75,1070,1276,3.0,0,3,8,1070,0,2006,98107,47.6719,-122.39,1290,2057,5.28,197.17,0,0
602000.0,3,3.25,1460,1367,3.0,0,3,8,1460,0,2008,98103,47.6485,-122.334,1310,1191,2.92,212.95,0,0
300500.0,2,1.5,1190,801,3.0,0,3,8,1190,0,2010,98106,47.5212,-122.358,1190,810,5.99,150.93,0,0
675000.0,5,2.5,3200,6455,2.0,0,3,9,3200,0,2009,98065,47.5446,-121.862,3290,7924,22.31,69.91,0,0
415000.0,3,2.25,1970,2377,2.0,0,3,8,1680,290,2008,98108,47.5631,-122.297,1690,1936,3.4,95.47,0,0
614000.0,3,2.5,2830,5831,2.0,0,3,9,2830,0,2010,98011,47.7744,-122.224,2830,6064,12.65,70.89,0,0
385000.0,4,2.5,2630,5701,2.0,0,3,7,2630,0,2010,98042,47.375,-122.16,2770,5939,17.87,46.21,0,0
594000.0,4,2.75,2720,4613,2.0,0,3,9,2720,0,2005,98028,47.7352,-122.223,2830,4836,10.25,81.0,0,0
860000.0,4,2.75,3160,8097,2.0,0,3,9,3160,0,2014,98033,47.6709,-122.166,2200,8097,8.93,76.4,0,0
1100000.0,4,4.0,3770,8899,2.0,0,3,10,2940,830,2006,98074,47.6476,-122.079,3300,8308,12.12,86.83,0,0
430760.0,5,2.75,2710,4685,2.0,0,3,8,2710,0,2014,98038,47.3555,-122.062,2710,4449,21.41,58.25,0,0
755000.0,2,2.5,2170,6361,1.0,0,3,8,2170,0,2009,98053,47.7109,-122.017,2310,7419,16.34,88.5,0,0
640000.0,2,2.25,1540,958,3.0,0,3,9,1540,0,2007,98122,47.6179,-122.318,1410,958,1.04,256.2,0,0
613500.0,3,3.25,1876,1531,3.0,0,3,9,1876,0,2009,98115,47.6864,-122.265,1876,1533,6.36,180.07,0,0
550000.0,4,2.5,3148,9612,2.0,0,3,9,3148,0,2014,98198,47.3994,-122.311,3000,11475,14.31,43.1,0,0
592000.0,5,3.5,3340,5000,2.0,0,3,8,2580,760,2012,98065,47.5168,-121.871,3420,5000,22.35,70.98,0,0
454950.0,4,2.5,2413,5701,2.0,0,3,8,2413,0,2014,98042,47.3731,-122.159,2380,5725,18.01,56.07,0,0
475000.0,4,2.5,2500,4500,2.0,0,3,7,2500,0,2010,98059,47.4928,-122.149,2230,4500,11.58,67.86,0,0
659000.0,2,1.75,1180,904,2.0,0,3,10,780,400,2014,98102,47.6396,-122.329,1380,3610,2.31,316.22,1,0
570000.0,4,2.5,2890,5801,2.0,0,3,9,2890,0,2005,98028,47.7349,-122.238,2890,6286,9.9,65.59,0,0
347500.0,5,3.0,2230,6551,1.0,0,3,7,1330,900,2014,98168,47.487,-122.32,2230,9476,8.25,39.57,0,0
205000.0,4,2.5,1767,4500,2.0,0,3,8,1767,0,2006,98001,47.2607,-122.25,1949,4636,24.16,32.71,0,0
380000.0,3,3.25,1450,1468,2.0,0,3,8,1100,350,2009,98126,47.5664,-122.37,1450,1478,3.27,130.23,0,0
718000.0,5,2.75,2930,7663,2.0,0,3,9,2930,0,2013,98056,47.5308,-122.184,2750,10335,8.64,67.78,0,0
515805.0,5,2.75,2710,4136,2.0,0,3,8,2710,0,2014,98059,47.4786,-122.123,2590,4136,13.14,75.34,0,0
437718.0,3,2.5,1800,3265,2.0,0,3,8,1800,0,2014,98065,47.5338,-121.841,1800,3663,23.42,86.42,0,0
450000.0,4,2.5,2290,5515,2.0,0,3,8,2290,0,2006,98106,47.5518,-122.357,1380,5515,3.93,57.66,0,0
515000.0,3,2.5,1510,1178,2.0,0,3,8,1060,450,2007,98122,47.6181,-122.301,1510,1210,1.66,191.59,0,0
204000.0,2,2.5,1090,13444,2.0,0,3,7,1090,0,2007,98198,47.4166,-122.319,1380,6000,13.11,14.04,0,0
360000.0,3,2.0,1270,1323,3.0,0,3,8,1270,0,2006,98103,47.6934,-122.342,1330,1323,6.04,138.84,0,0
550000.0,3,2.25,1540,1005,3.0,0,3,8,1540,0,2008,98103,47.6827,-122.346,1510,1501,5.32,216.11,0,0
650880.0,3,2.5,2930,6050,2.0,0,3,9,2930,0,2008,98065,47.5151,-121.883,2760,5765,21.85,72.48,0,0
895900.0,4,3.5,3640,4983,2.0,0,3,9,2790,850,2014,98075,47.5619,-122.027,3270,14700,14.53,103.9,1,0
585000.0,4,2.5,2430,4747,2.0,0,3,8,2430,0,2008,98027,47.5285,-122.031,1930,7200,15.02,81.51,0,0
380000.0,3,2.25,1520,1464,2.0,0,3,8,1240,280,2010,98126,47.543,-122.375,1710,1464,4.8,127.35,0,0
565997.0,5,2.75,2730,5820,2.0,0,3,8,2730,0,2014,98059,47.4856,-122.154,2730,5700,11.76,66.2,0,0
459000.0,3,3.0,2440,2076,2.0,0,3,8,1930,510,2006,98126,47.5476,-122.37,2440,2310,4.41,101.64,0,0
550000.0,3,3.75,1580,1303,2.0,0,3,8,1340,240,2010,98144,47.5875,-122.315,1560,1294,1.52,190.77,0,0
500000.0,3,2.25,1420,983,3.0,0,3,8,1420,0,2006,98103,47.6533,-122.346,1530,1280,3.32,208.07,0,0
461500.0,5,3.25,2820,3275,2.0,0,3,8,2230,590,2006,98118,47.5339,-122.284,2610,3275,5.47,75.72,0,0
790000.0,4,2.5,2650,5000,2.0,0,3,8,2650,0,2007,98116,47.5605,-122.396,1110,6250,4.34,103.27,0,0
735000.0,3,2.25,1490,1212,2.0,0,3,9,1040,450,2011,98112,47.6226,-122.313,1490,1337,1.44,272.02,0,0
588000.0,4,2.5,3060,7710,2.0,0,3,9,3060,0,2009,98059,47.4828,-122.136,3040,7840,12.49,54.6,0,0
724500.0,3,3.25,3240,4185,2.0,0,3,8,2770,470,2011,98075,47.5794,-122.03,2660,4692,14.19,97.58,0,0
749000.0,3,2.75,2820,5348,2.0,0,3,9,2820,0,2008,98052,47.7073,-122.118,3140,5640,12.16,91.7,0,0
250000.0,2,1.5,982,846,2.0,0,3,8,806,176,2006,98133,47.7034,-122.345,1010,3844,6.74,136.76,0,0
790000.0,3,2.75,2460,3600,2.0,0,3,9,2460,0,2007,98029,47.5409,-121.994,2570,3600,16.38,130.36,0,0
392440.0,4,2.5,2547,4800,2.0,0,3,9,2547,0,2014,98092,47.2592,-122.194,2598,4800,24.81,53.41,0,0
280000.0,4,2.25,1834,7460,2.0,0,3,8,1834,0,2012,98042,47.3568,-122.163,1979,9008,18.94,30.13,0,0
649000.0,4,2.5,2730,4847,2.0,0,3,9,2730,0,2008,98126,47.549,-122.374,1250,4840,4.41,85.65,0,0
457000.0,2,2.5,1380,1329,2.0,0,3,8,1050,330,2008,98117,47.6903,-122.37,1360,3750,6.07,168.7,1,0
453000.0,3,3.0,2330,4284,2.0,0,3,9,1920,410,2004,98108,47.5547,-122.308,2330,3709,3.73,68.49,0,0
329780.0,3,2.5,1730,3600,2.0,0,3,8,1730,0,2014,98146,47.5014,-122.34,2030,3600,7.25,61.87,0,0
1050000.0,2,2.5,2350,2390,3.0,0,3,10,2000,350,2007,98144,47.5999,-122.286,1950,2390,2.19,221.52,0,0
607500.0,3,3.25,1530,1612,3.0,0,3,8,1530,0,2006,98107,47.6706,-122.378,1530,1611,4.93,193.35,0,0
278000.0,2,2.25,1610,1968,2.0,0,4,7,1610,0,1979,98056,47.5184,-122.196,1950,1968,8.77,77.7,0,0
475000.0,4,2.75,2620,6178,2.0,0,3,8,2620,0,2013,98045,47.4823,-121.771,2790,6538,27.51,53.99,0,0
270000.0,3,2.0,1300,1920,2.0,0,3,8,850,450,2006,98126,47.5183,-122.376,1300,1344,6.4,83.85,0,0
778983.0,4,2.5,2490,5647,2.0,0,3,8,2490,0,2014,98052,47.7043,-122.114,2970,5450,12.2,95.73,0,0
221000.0,3,2.5,1320,1780,2.0,0,3,7,880,440,2005,98118,47.528,-122.269,3040,6000,6.15,71.29,0,0
338800.0,4,2.25,1800,2752,2.0,0,3,8,1800,0,2014,98106,47.5165,-122.346,1800,2752,6.23,74.43,0,0
550000.0,4,2.5,3220,9328,2.0,0,3,8,3220,0,2006,98019,47.7273,-121.958,3020,9300,19.3,43.83,0,0
575000.0,3,3.5,2514,1559,2.0,0,3,8,2024,490,2007,98034,47.7044,-122.209,2090,10454,8.87,141.17,0,0
649000.0,4,2.75,3130,9711,2.0,0,3,9,3130,0,2014,98059,47.4823,-122.124,1570,10500,12.93,50.54,0,0
545000.0,4,2.5,2720,4738,2.0,0,3,8,2720,0,2012,98065,47.515,-121.869,2590,5740,22.48,73.08,0,0
625000.0,2,2.25,1390,916,2.0,0,3,8,1165,225,2007,98122,47.6168,-122.314,1415,1488,1.12,271.03,0,0
611000.0,3,2.5,2134,1984,2.5,0,3,8,2134,0,2008,98027,47.5402,-122.027,2170,1984,14.92,148.37,0,0
300000.0,3,2.5,1741,5701,2.0,0,3,8,1741,0,2012,98030,47.379,-122.184,2002,5700,17.14,40.31,0,0
577000.0,3,2.5,2560,5238,2.0,0,3,8,2560,0,2001,98053,47.6887,-122.04,2560,5185,14.73,73.99,0,0
349990.0,4,2.5,2220,3561,2.0,0,3,8,2220,0,2014,98038,47.3561,-122.063,2530,4449,21.35,60.54,0,0
650000.0,3,2.5,1910,4363,2.0,0,3,9,1910,0,2006,98029,47.5482,-121.996,1890,3732,16.16,103.62,0,0
378000.0,2,1.5,980,853,2.0,0,3,7,820,160,2009,98144,47.5925,-122.295,1130,1270,1.97,206.22,0,0
313200.0,3,2.5,1950,4197,2.0,0,3,7,1950,0,2013,98042,47.3613,-122.081,2300,4178,20.57,50.95,0,0
252500.0,2,1.5,1110,986,2.0,0,3,7,950,160,2009,98118,47.5427,-122.272,1110,3515,5.2,120.47,1,0
308000.0,3,2.5,1250,1150,2.0,0,3,8,1080,170,2009,98106,47.5582,-122.363,1250,1150,3.61,128.33,0,0
415000.0,4,2.5,2020,5501,2.0,0,3,7,2020,0,2010,98059,47.4937,-122.15,2020,5494,11.5,55.18,0,0
499950.0,4,2.5,2798,4473,2.0,0,3,9,2798,0,2012,98055,47.4295,-122.205,2358,4593,13.56,68.76,0,0
216000.0,4,2.5,1847,8000,2.0,0,3,7,1847,0,2008,98001,47.2874,-122.257,1767,8000,22.29,21.94,0,0
380000.0,4,2.5,2420,4981,2.0,0,3,9,2420,0,2009,98038,47.3785,-122.023,2420,5000,21.33,51.34,0,0
345000.0,4,2.5,2020,3600,2.0,0,3,7,2020,0,2012,98038,47.3535,-122.017,2210,3800,22.82,61.39,0,0
456500.0,4,2.5,2400,6811,2.0,0,3,8,2400,0,2007,98059,47.4959,-122.15,2710,5314,11.4,49.56,0,0
382495.0,3,2.5,1760,5390,1.0,0,3,8,1760,0,2014,98038,47.3482,-122.042,2310,5117,22.37,53.5,0,0
324950.0,4,2.5,2110,4178,2.0,0,3,7,2110,0,2013,98042,47.3612,-122.081,2300,4142,20.58,51.68,0,0
436472.0,4,2.5,2692,8392,2.0,0,3,9,2692,0,2014,98030,47.3519,-122.197,2574,14446,18.66,39.38,0,0
365250.0,3,2.25,1490,4522,2.0,0,3,7,1490,0,2009,98028,47.7611,-122.233,1580,4667,11.64,60.75,0,0
316475.0,4,2.5,1740,4642,2.0,0,3,7,1740,0,2012,98042,47.3686,-122.117,1950,4642,19.23,49.59,0,0
425000.0,4,2.5,1940,4517,1.0,0,3,8,1190,750,2010,98028,47.776,-122.26,1910,10410,12.19,65.82,1,0
302860.0,2,1.0,970,3279,2.0,0,3,7,790,180,2007,98136,47.5469,-122.383,1150,1351,4.73,71.28,0,0
298000.0,3,2.5,1852,4000,2.0,0,3,7,1852,0,2014,98002,47.3455,-122.21,2166,4000,18.88,50.92,0,0
333000.0,3,2.5,1520,3041,2.0,0,3,7,1520,0,2009,98059,47.4874,-122.152,1820,3229,11.74,73.01,0,0
289950.0,3,2.5,2099,4275,2.0,0,3,7,2099,0,2010,98002,47.3521,-122.211,2099,4275,18.43,45.49,0,0
419950.0,3,2.25,1250,811,3.0,0,3,8,1250,0,2014,98136,47.5419,-122.388,1250,1232,5.15,203.76,0,0
306000.0,2,1.5,1090,1183,3.0,0,3,8,1090,0,2008,98103,47.6974,-122.349,1110,1384,6.35,134.62,0,0
498445.0,4,2.5,3216,5902,2.0,0,3,9,3216,0,2014,98030,47.3425,-122.179,2815,4916,19.56,54.67,0,0
775950.0,4,2.5,2970,4400,2.0,0,3,8,2970,0,2014,98052,47.705,-122.114,3010,4892,12.22,105.28,0,0
605000.0,3,2.5,2610,6405,2.0,0,3,8,2610,0,2001,98065,47.5373,-121.874,2580,6285,21.86,67.11,0,0
520000.0,2,1.75,1340,1368,2.0,0,3,7,1060,280,2006,98122,47.618,-122.311,2480,1707,1.28,192.02,0,0
767450.0,3,2.0,1630,7599,1.0,0,3,10,1630,0,2006,98117,47.6981,-122.376,2030,7599,6.67,83.16,0,0
665000.0,3,2.25,1590,929,2.0,0,3,9,1060,530,2014,98122,47.6172,-122.31,1510,1193,1.28,263.99,0,0
525000.0,2,2.75,1310,1268,3.5,0,3,8,1310,0,2007,98103,47.6534,-122.355,1350,1288,3.43,203.65,0,0
870515.0,4,3.5,3600,5697,2.0,0,3,9,2940,660,2014,98075,47.5755,-122.071,3490,5911,12.34,93.63,0,0
390000.0,4,2.5,2154,4153,2.0,0,3,9,2154,0,2012,98058,47.4557,-122.13,2154,4091,14.03,61.84,0,0
500000.0,3,1.75,1530,825,3.0,0,3,8,1530,0,2015,98144,47.5929,-122.308,1580,1915,1.45,212.31,0,0
399950.0,3,2.25,1360,1041,2.0,0,3,8,1094,266,2006,98117,47.6925,-122.375,1522,1382,6.28,166.58,0,0
305000.0,3,2.5,1320,2480,2.0,0,3,7,1320,0,2005,98118,47.536,-122.284,1320,3240,5.34,80.26,0,0
255000.0,4,2.5,1660,6724,2.0,0,3,7,1660,0,2009,98001,47.25899999999999,-122.256,1544,6054,24.23,30.42,0,0
415000.0,4,2.5,2891,6499,2.0,0,3,9,2891,0,2014,98001,47.3359,-122.257,2550,8383,18.99,44.2,0,0
716500.0,3,2.5,2340,2155,2.0,0,3,10,2120,220,2012,98027,47.53,-122.073,2640,2680,13.17,159.4,0,0
425000.0,3,2.5,2320,2267,3.0,0,3,8,2320,0,2009,98177,47.7027,-122.359,1240,1883,6.78,92.65,0,0
540000.0,4,2.5,2190,3855,2.0,0,3,8,2190,0,2010,98011,47.7705,-122.169,2190,3600,13.64,89.33,0,0
324747.0,3,2.5,2060,4742,2.0,0,3,8,2060,0,2014,98038,47.3706,-122.017,2370,4725,21.93,47.74,0,0
385000.0,3,2.5,1740,4145,2.0,0,3,7,1740,0,2010,98053,47.6875,-122.015,1740,4045,15.78,65.42,0,0
270000.0,3,2.25,1400,3825,2.0,0,3,7,1400,0,2012,98042,47.3596,-122.082,2110,3825,20.64,51.67,0,0
672000.0,3,2.5,1780,1647,2.0,0,3,8,1080,700,2008,98103,47.6597,-122.355,2000,1741,3.84,196.09,0,0
310000.0,3,2.5,1760,10137,2.0,0,3,8,1760,0,2010,98038,47.355,-122.059,2000,6935,21.52,26.06,0,0
427000.0,3,2.5,2432,9391,2.0,0,3,9,2432,0,2005,98001,47.3453,-122.267,2912,8932,18.27,36.12,0,0
389950.0,3,2.5,2283,3996,2.0,0,3,8,2283,0,2008,98031,47.4221,-122.192,1760,3992,14.29,62.1,0,0
309620.0,3,2.5,1860,3730,2.0,0,3,8,1860,0,2012,98019,47.7442,-121.984,2110,4509,18.78,55.39,0,0
399895.0,4,2.5,2701,4500,2.0,0,3,9,2701,0,2014,98092,47.2586,-122.194,2570,4800,24.85,55.53,0,0
442515.0,4,2.5,2930,4875,2.0,0,3,9,2930,0,2014,98030,47.3421,-122.179,2815,4900,19.58,56.7,0,0
375000.0,3,2.25,1540,1561,3.0,0,3,8,1540,0,2010,98103,47.6991,-122.346,1540,1547,6.45,120.93,0,0
309780.0,3,2.5,2242,4500,2.0,0,3,8,2242,0,2014,98092,47.2583,-122.198,2009,4500,24.82,45.95,0,0
425000.0,3,2.5,1950,4345,2.0,0,3,7,1950,0,2007,98065,47.5202,-121.873,2260,4345,22.2,67.51,0,0
405000.0,2,3.0,1160,1073,2.0,0,3,7,880,280,2007,98144,47.5788,-122.315,1250,4812,2.05,181.37,0,0
356250.0,3,2.5,2060,5115,2.0,0,3,9,2060,0,2014,98092,47.3261,-122.163,2648,4500,20.89,49.65,0,0
550000.0,3,2.25,1230,875,3.0,0,3,8,1230,0,2013,98199,47.6521,-122.4,1760,5664,4.48,261.28,0,0
340000.0,2,1.5,1160,1438,2.0,0,3,7,1160,0,2001,98144,47.5917,-122.295,1220,1740,2.0,130.87,0,0
362865.0,4,2.5,2245,4301,2.0,0,3,8,2245,0,2014,98038,47.3555,-122.063,2530,4478,21.38,55.43,0,0
855000.0,4,3.5,2890,5911,2.0,0,3,9,2370,520,2014,98075,47.5754,-122.071,3490,6093,12.34,97.15,0,0
235000.0,2,1.0,1140,1730,1.5,0,3,8,1010,130,2007,98126,47.5494,-122.372,1360,1730,4.34,81.88,0,0
349950.0,3,2.0,1640,4714,1.0,0,3,8,1640,0,2009,98038,47.3539,-122.021,1770,4802,22.68,55.08,0,0
785000.0,3,2.75,3010,1842,2.0,0,3,9,3010,0,2011,98075,47.5836,-121.994,2950,4200,15.82,161.79,0,0
475000.0,2,2.25,1060,925,2.0,0,3,8,980,80,2006,98199,47.6386,-122.388,1020,4000,3.43,239.29,0,0
263900.0,3,2.5,1658,2700,2.0,0,3,8,1658,0,2014,98198,47.3667,-122.307,1658,2700,16.58,60.56,0,0
342000.0,3,2.5,1960,3540,2.0,0,3,8,1960,0,2012,98038,47.3568,-122.055,1840,3825,21.53,62.18,0,0
367899.0,3,2.5,2420,4725,2.0,0,3,8,2420,0,2014,98038,47.371,-122.018,2370,4200,21.87,51.49,0,0
359950.0,2,1.5,893,965,2.0,0,3,8,893,0,2007,98122,47.6187,-122.301,1340,1436,1.69,193.73,0,0
879950.0,4,2.75,3020,7203,2.0,0,3,9,3020,0,2014,98033,47.6948,-122.178,3010,7215,9.42,86.08,0,0
550000.0,4,2.5,2470,5954,2.0,0,3,8,2470,0,2013,98028,47.7685,-122.236,2470,4800,12.06,65.29,0,0
279000.0,4,2.5,2009,4800,2.0,0,3,8,2009,0,2012,98092,47.2586,-122.2,1798,4800,24.78,40.98,0,0
255000.0,3,2.5,1530,1116,2.5,0,3,7,1530,0,2005,98028,47.7385,-122.25,1530,7780,9.9,96.37,0,0
609500.0,3,1.75,1590,1113,3.0,0,3,8,1590,0,2014,98107,47.6691,-122.402,1520,1357,5.43,225.49,0,0
420000.0,5,3.0,2630,3149,2.0,0,3,8,1670,960,2013,98056,47.5065,-122.171,2240,4825,10.19,72.68,0,0
439000.0,3,2.25,1430,2343,2.0,0,3,8,1430,0,2012,98108,47.5648,-122.294,1270,1916,3.36,116.35,0,0
310000.0,3,2.5,2242,5744,2.0,0,3,8,2242,0,2012,98092,47.2597,-122.199,2009,5712,24.72,38.82,0,0
635000.0,4,2.5,2500,4000,2.0,0,3,8,2500,0,2014,98144,47.5902,-122.311,1480,4300,1.48,97.69,0,0
399950.0,3,2.5,1230,922,2.0,0,3,8,1080,150,2009,98199,47.6518,-122.384,1230,1237,3.97,185.85,0,0
805000.0,4,2.5,3020,3600,2.5,0,3,9,3020,0,2009,98029,47.5407,-121.993,2570,3600,16.43,121.6,0,0
745000.0,4,2.5,3400,4840,2.0,0,3,10,3190,210,2006,98059,47.5066,-122.146,3400,5710,11.07,90.41,0,0
329445.0,2,1.5,830,1119,2.0,0,3,7,830,0,2005,98144,47.5828,-122.314,1480,3622,1.82,169.03,0,0
588000.0,5,3.0,3110,4464,2.0,0,3,8,3110,0,2007,98011,47.7719,-122.168,2450,4221,13.75,77.63,0,0
494815.0,3,2.5,1910,2091,2.0,0,3,8,1910,0,2014,98029,47.5445,-122.013,1630,1546,15.46,123.67,0,0
591975.0,3,2.75,3230,5250,2.0,0,3,9,2680,550,2014,98065,47.5196,-121.878,2710,5250,21.99,69.81,0,0
673000.0,3,2.75,2830,3496,2.0,0,3,8,2830,0,2012,98029,47.5606,-122.011,2160,3501,15.28,106.39,0,0
500000.0,4,3.0,2520,4104,2.0,0,3,7,2520,0,2002,98065,47.5352,-121.88,2510,5015,21.62,75.48,0,0
500000.0,3,2.25,1530,1396,2.0,0,3,8,1240,290,2007,98107,47.666,-122.367,1690,2500,4.44,170.88,0,0
437000.0,3,3.0,1460,1180,3.0,0,3,8,1460,0,2006,98117,47.6998,-122.367,1460,1224,6.66,165.53,0,0
419700.0,3,2.25,1450,1486,2.0,0,3,8,1160,290,2006,98116,47.5694,-122.387,1370,1437,3.6,142.95,0,0
394000.0,3,2.0,1160,3441,1.0,0,4,6,580,580,1930,98136,47.5314,-122.392,1160,4000,5.87,85.63,0,0
342000.0,3,2.0,1640,4802,1.0,0,3,8,1640,0,2010,98038,47.3538,-122.021,1940,4802,22.68,53.09,0,0
580000.0,3,2.5,1620,1173,3.0,0,3,8,1470,150,2008,98103,47.6681,-122.355,1620,1505,4.4,207.66,0,0
343000.0,2,1.5,1100,1228,2.0,0,3,7,900,200,2007,98118,47.5538,-122.282,1340,1380,4.31,147.34,0,0
390000.0,2,1.5,1340,1402,2.0,0,3,8,1120,220,2008,98144,47.588,-122.304,1340,1213,1.81,142.23,0,0
274000.0,3,1.5,1450,4694,2.0,0,3,7,1450,0,2011,98038,47.3654,-122.021,1870,4198,22.07,44.6,0,0
700000.0,4,2.5,3040,7200,2.0,0,3,9,3040,0,2008,98177,47.7747,-122.366,2360,8245,11.74,68.36,0,0
838000.0,4,2.5,2560,7210,2.0,0,3,9,2560,0,2006,98136,47.5535,-122.395,2160,10439,4.67,85.77,0,0
300000.0,6,3.0,2744,9926,2.0,0,3,7,2744,0,2006,98002,47.2773,-122.216,2470,9926,23.35,23.68,0,0
467000.0,3,2.25,1420,990,3.0,0,3,8,1420,0,2008,98103,47.6801,-122.348,1350,1415,5.16,193.78,0,0
395000.0,2,1.0,700,7457,1.0,0,3,6,700,0,1943,98108,47.5348,-122.295,1500,7130,5.22,48.42,0,0
480000.0,5,2.75,2670,4780,2.0,0,3,8,2670,0,2013,98059,47.4866,-122.155,2560,5380,11.68,64.43,0,0
539000.0,3,2.75,2130,1400,2.0,0,3,9,1080,1050,2010,98118,47.5661,-122.29,1520,3132,3.39,152.69,0,0
459950.0,5,2.75,3078,6371,2.0,0,3,9,3078,0,2014,98042,47.3587,-122.163,1979,19030,18.82,48.68,1,0
306500.0,2,1.0,840,892,2.0,0,3,7,840,0,2006,98136,47.5396,-122.387,1030,1007,5.26,176.96,0,0
408474.0,3,2.5,1800,2731,2.0,0,3,8,1800,0,2014,98065,47.5342,-121.841,1800,3265,23.41,90.15,0,0
437000.0,3,2.75,2580,5200,2.0,0,3,8,2580,0,2008,98059,47.496,-122.151,2700,5602,11.36,56.17,0,0
160797.0,3,1.5,1270,2356,2.0,0,3,7,1270,0,2012,98108,47.5671,-122.298,1490,2175,3.13,44.35,0,0
729000.0,4,3.5,3065,5440,3.0,0,3,9,3065,0,2014,98056,47.524,-122.2,2210,8400,8.37,85.71,0,0
499000.0,3,2.5,1861,1587,2.0,0,3,8,1578,283,2007,98034,47.7043,-122.209,2090,10454,8.87,144.72,0,0
359950.0,4,2.75,2260,5705,2.0,0,3,8,2260,0,2014,98042,47.3726,-122.159,2260,5727,18.04,45.19,0,0
529950.0,2,2.5,1500,1174,2.0,0,3,8,1140,360,2014,98107,47.6689,-122.363,1550,1519,4.56,198.19,0,0
461000.0,3,2.25,1620,998,2.5,0,3,8,1540,80,2012,98027,47.5394,-122.027,1620,1068,14.94,176.09,0,0
271115.0,2,1.5,830,1325,2.0,0,3,7,830,0,2005,98136,47.5472,-122.384,1310,1485,4.74,125.81,0,0
653000.0,4,2.5,3120,5137,2.0,0,3,7,3120,0,2003,98053,47.6842,-122.04,2755,5137,14.62,79.08,0,0
565000.0,3,2.5,1870,1058,3.0,0,3,8,1380,490,2007,98103,47.6512,-122.345,1440,1136,3.16,192.96,0,0
529950.0,3,2.25,1240,1250,3.0,0,3,8,1240,0,2014,98107,47.6748,-122.377,1470,1250,5.18,212.83,0,0
585000.0,4,2.5,2820,5612,2.0,0,3,9,2820,0,2007,98028,47.7477,-122.236,1620,14881,10.74,69.38,1,0
609000.0,3,1.75,1630,1526,3.0,0,3,8,1630,0,2014,98103,47.6536,-122.354,1570,1274,3.43,192.97,0,0
267000.0,3,2.25,1584,2800,2.0,0,3,7,1584,0,2012,98002,47.3454,-122.214,1584,2800,18.83,60.9,0,0
557000.0,4,2.5,2840,4500,2.0,0,3,8,2840,0,2012,98028,47.7678,-122.237,2840,4939,12.0,75.89,0,0
709950.0,4,3.25,3910,6293,2.0,0,3,9,3130,780,2006,98065,47.5389,-121.86,4410,6015,22.48,69.58,0,0
625000.0,3,2.5,1730,1301,3.0,0,3,9,1730,0,2011,98103,47.653,-122.352,1330,1240,3.36,206.2,0,0
599000.0,3,2.75,1840,2060,2.0,0,3,10,1700,140,2013,98027,47.53,-122.073,2590,2680,13.17,153.59,0,0
324500.0,4,2.5,2110,3825,2.0,0,3,7,2110,0,2012,98042,47.3602,-122.082,2110,3825,20.61,54.68,0,0
471500.0,3,2.5,2430,5866,2.0,0,3,7,2430,0,2009,98065,47.5158,-121.871,2380,5866,22.37,56.83,0,0
262000.0,4,2.5,2070,8685,2.0,0,3,7,2070,0,2006,98188,47.4697,-122.267,2170,9715,9.9,24.36,0,0
