id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,distance_from_downtown_mile,price_per_sqft,total_sqft_larger_than_neighbours,is_renovated
1937300180,2014-06-06,435000.0,3,2.0,980,5000,1.0,0,0.0,3,6,980,0,1940,0,98144,47.595,-122.30799999999999,1970,3025,1.36,72.74,0,0
4226900211,2014-10-23,560000.0,4,1.0,1360,5814,1.5,0,0.0,2,6,1360,0,1900,0,98122,47.6038,-122.314,1010,5814,0.86,78.06,0,0
424069018,2014-09-05,998000.0,3,3.75,3710,34412,2.0,0,0.0,3,10,2910,800,1978,0,98075,47.5888,-122.04,2390,34412,13.65,26.18,0,0
6684500040,2014-12-02,725000.0,3,1.0,940,8377,1.0,0,0.0,4,7,940,0,1952,0,98004,47.5974,-122.2,1710,6900,6.18,77.81,0,0
8948500065,2014-11-24,210000.0,2,1.0,970,8874,1.0,0,0.0,3,7,970,0,1968,0,98056,47.4943,-122.178,1340,8175,10.55,21.33,0,0
1972201960,2014-08-25,513000.0,3,2.25,1500,1312,3.0,0,0.0,3,8,1500,0,2007,0,98103,47.6534,-122.346,1500,1282,3.32,182.43,0,0
7436200040,2014-11-05,290000.0,5,2.5,2780,9652,1.0,0,0.0,4,8,1390,1390,1967,0,98001,47.3444,-122.271,1790,9652,18.3,23.33,0,0
3835502815,2014-09-25,1260000.0,3,2.5,3110,9930,1.0,0,1.0,3,8,1640,1470,1954,0,98039,47.6112,-122.226,3650,14399,4.95,96.63,0,0
8856960540,2014-06-20,330000.0,3,2.25,1860,11227,2.0,0,0.0,3,7,1860,0,1995,0,98038,47.3879,-122.031,1820,8800,20.6,25.22,0,0
1432400065,2014-06-05,189000.0,3,1.0,1010,7560,1.0,0,0.0,3,6,1010,0,1958,0,98058,47.4497,-122.176,1170,7560,13.03,22.05,0,0
4370700065,2015-05-04,907500.0,3,2.25,2850,6281,2.0,0,2.0,4,7,1900,950,1947,0,98115,47.6911,-122.32600000000001,1680,7006,5.87,99.39,0,0
1725079047,2014-11-04,410000.0,3,2.25,2280,200811,1.0,0,0.0,3,7,2280,0,1978,0,98014,47.6522,-121.941,2280,206038,18.47,2.02,0,0
7855000325,2015-02-20,1050000.0,4,3.0,3080,10757,2.0,0,3.0,5,8,3080,0,1961,0,98006,47.5671,-122.15899999999999,2810,10757,8.5,75.88,0,0
2826049098,2014-12-04,622100.0,4,2.5,2280,14290,1.5,0,0.0,4,7,1510,770,1942,0,98125,47.7054,-122.29700000000001,2140,9890,7.04,37.54,0,0
3750603685,2014-07-23,250000.0,3,1.5,2030,14400,1.0,0,0.0,4,7,1310,720,1969,0,98001,47.2639,-122.285,1330,14400,23.74,15.22,0,0
1797500230,2014-08-18,1180000.0,4,3.0,2570,4000,2.0,0,0.0,3,8,1750,820,1909,0,98115,47.6743,-122.31299999999999,1970,4000,4.79,179.6,0,0
3459600330,2015-02-09,925000.0,3,2.75,3640,10300,1.0,0,0.0,4,9,2060,1580,1979,0,98006,47.5612,-122.146,3110,10625,9.21,66.36,0,0
546001020,2015-02-18,554000.0,3,2.0,1760,4046,1.0,0,0.0,3,7,960,800,1931,0,98117,47.6876,-122.381,1500,4046,6.06,95.42,0,0
7227502507,2014-07-09,545000.0,3,2.5,2760,17377,2.0,0,0.0,3,9,2760,0,2002,0,98056,47.4929,-122.18799999999999,1940,8504,10.31,27.06,0,0
326049060,2014-09-09,660000.0,3,2.5,2650,11250,2.0,0,0.0,3,9,2650,0,2005,0,98155,47.7644,-122.29,2200,10013,11.1,47.48,0,0
1525059261,2015-05-05,1900000.0,5,4.5,5160,44315,2.0,0,0.0,3,12,5160,0,1996,0,98005,47.6568,-122.154,4760,44315,8.99,38.4,0,0
7399300120,2014-05-02,260000.0,4,2.0,1480,8625,1.0,0,0.0,4,7,1480,0,1974,0,98055,47.461999999999996,-122.193,2130,8502,11.88,25.73,0,0
7812801590,2014-10-30,219900.0,3,1.0,860,6664,1.0,0,0.0,3,6,860,0,1944,0,98178,47.4931,-122.24700000000001,1150,6857,8.76,29.23,0,0
6699930530,2015-03-25,373500.0,4,2.5,2610,4978,2.0,0,0.0,3,8,2610,0,2004,0,98038,47.3438,-122.04,2470,5024,22.67,49.22,0,0
1523069151,2014-07-11,380000.0,2,1.0,1470,81021,1.0,0,0.0,4,6,1470,0,1949,0,98027,47.4771,-122.03,2600,69696,16.66,4.61,0,0
7525950180,2014-07-01,1060000.0,4,2.5,4570,16015,2.0,0,2.0,3,11,4570,0,1990,0,98074,47.6246,-122.06700000000001,4490,17668,12.4,51.49,0,0
3623500408,2015-03-30,2600000.0,3,3.0,3410,16015,2.0,1,4.0,4,10,2220,1190,1973,0,98040,47.5721,-122.23899999999999,3760,16572,4.93,133.85,0,0
7312200120,2014-07-23,450000.0,3,2.25,1760,10013,2.0,0,0.0,4,8,1760,0,1983,0,98056,47.5336,-122.189,1810,9768,8.34,38.22,0,0
4123810210,2014-07-16,379950.0,3,1.75,2040,12065,1.0,0,0.0,3,8,2040,0,1987,0,98038,47.3756,-122.044,2010,11717,20.84,26.94,0,0
3902600150,2014-08-20,834800.0,3,3.5,3470,4171,3.0,0,0.0,3,9,3470,0,2008,0,98034,47.71100000000001,-122.229,3430,4268,8.68,109.25,0,0
9126101201,2014-09-16,365000.0,2,1.0,680,4800,1.0,0,0.0,3,6,680,0,1917,0,98122,47.6084,-122.304,1610,4800,1.32,66.61,0,0
2423029009,2014-06-17,465000.0,2,2.0,1494,19271,2.0,1,4.0,3,7,1494,0,1943,1997,98070,47.4728,-122.49700000000001,1494,43583,12.0,22.39,1,1
3300701285,2014-07-30,452000.0,3,1.5,1250,4000,1.0,0,0.0,3,7,1250,0,1955,0,98117,47.6916,-122.37899999999999,1030,4000,6.29,86.1,0,0
2391601445,2015-03-04,840000.0,3,3.0,3570,6250,2.0,0,2.0,3,10,2710,860,1985,0,98116,47.5624,-122.399,2550,7596,4.34,85.54,0,0
7625701175,2014-11-03,465000.0,4,2.0,2000,6250,1.5,0,0.0,3,7,1480,520,1930,0,98136,47.5532,-122.389,1110,6250,4.52,56.36,0,0
1843130360,2015-05-07,295000.0,3,2.5,2030,4867,2.0,0,0.0,3,7,2030,0,2003,0,98042,47.3747,-122.12799999999999,2030,5000,18.61,42.77,0,0
6150700264,2015-02-24,396000.0,3,1.0,1390,6160,1.0,0,0.0,4,7,1390,0,1949,0,98133,47.7289,-122.338,1230,6160,8.48,52.45,0,0
3226049080,2015-02-24,397000.0,2,1.0,1030,12350,1.5,0,0.0,3,7,1030,0,1942,0,98115,47.6984,-122.324,1790,6900,6.38,29.67,0,0
7889602020,2014-08-19,240000.0,3,1.0,1280,9000,1.5,0,0.0,4,6,1280,0,1954,0,98146,47.4915,-122.338,1430,4500,7.92,23.35,0,0
3613600150,2015-01-05,300523.0,3,2.5,2370,6840,2.0,0,0.0,3,9,2370,0,1987,0,98119,47.6503,-122.366,1590,4400,3.43,32.63,0,0
3599600276,2014-11-06,215500.0,3,2.0,1380,9000,2.0,0,0.0,2,7,1380,0,1946,0,98001,47.2613,-122.24799999999999,1460,9732,24.14,20.76,0,0
2193320210,2014-08-05,552500.0,5,3.0,2320,7229,1.0,0,0.0,4,8,1370,0,1986,0,98052,47.696999999999996,-122.09700000000001,2090,7554,12.6,57.86,0,0
9117100040,2014-08-28,375000.0,5,1.5,2050,9360,1.0,0,0.0,3,7,1520,530,1968,0,98055,47.43600000000001,-122.195,1840,9383,13.38,32.87,0,0
522039106,2014-06-06,160000.0,3,1.0,1210,103237,1.0,0,0.0,2,6,1210,0,1918,1960,98070,47.4208,-122.445,1880,40510,13.84,1.53,0,1
2424059018,2014-06-12,1070000.0,4,2.5,3270,35445,2.0,0,0.0,3,11,3270,0,1989,0,98006,47.548,-122.12100000000001,4180,32130,10.62,27.64,0,0
1959700540,2014-11-04,952000.0,3,2.5,2450,4400,2.0,0,0.0,4,9,1800,650,1922,0,98102,47.6439,-122.319,2220,5500,2.67,138.98,0,0
2767900355,2014-06-27,523460.0,5,1.75,1890,5000,1.5,0,0.0,3,7,1090,800,1906,0,98107,47.6711,-122.37200000000001,1610,5000,4.85,75.97,0,0
1310820150,2014-08-12,305950.0,4,2.5,2007,4968,2.0,0,0.0,3,9,2007,0,2009,0,98092,47.3301,-122.191,2189,5852,20.17,43.86,0,0
6802200230,2015-02-09,220000.0,3,2.5,1430,9044,2.0,0,0.0,3,7,1430,0,1991,0,98022,47.1956,-121.986,1580,8624,32.64,21.0,0,0
3421049044,2015-04-09,289000.0,2,1.75,2056,52333,1.0,0,0.0,4,7,1048,1008,1980,0,98001,47.2592,-122.291,2220,6458,24.04,5.31,0,0
4036400040,2015-02-09,648000.0,5,2.5,2210,10772,1.0,0,2.0,3,9,1430,780,1964,0,98155,47.7383,-122.288,2720,9858,9.35,49.92,0,0
1193000450,2015-04-10,825000.0,5,1.75,2330,6000,1.5,0,0.0,3,8,2080,250,1937,0,98199,47.6461,-122.39200000000001,2150,6000,3.92,99.04,0,0
3819800580,2014-12-04,400000.0,4,2.0,2070,10800,2.0,0,0.0,3,7,2070,0,1982,0,98011,47.7264,-122.23700000000001,1880,10800,9.4,31.08,0,0
6873000120,2014-05-12,420000.0,2,2.5,1480,1369,3.0,0,0.0,3,7,1480,0,2009,0,98052,47.676,-122.12100000000001,1390,1337,10.94,147.42,0,0
9830200230,2015-01-20,389000.0,2,1.75,1160,4848,2.0,0,1.0,4,7,1160,0,1949,0,98118,47.542,-122.265,1990,7440,5.42,64.75,0,0
2301400276,2014-09-08,865000.0,4,2.5,2520,4950,2.0,0,0.0,3,8,2520,0,1906,2002,98117,47.6814,-122.359,1810,3500,5.34,115.8,0,1
5153200150,2014-12-03,345000.0,2,1.0,1770,16660,1.0,0,3.0,3,8,1220,550,1957,0,98023,47.3346,-122.354,2790,20504,18.78,18.72,0,0
1465400120,2015-03-26,700000.0,3,2.5,3110,123710,2.0,0,0.0,3,8,2430,680,1995,0,98038,47.3879,-122.00200000000001,2420,92782,21.55,5.52,0,0
8121200620,2015-04-16,550000.0,3,2.5,1680,10455,2.0,0,0.0,3,8,1680,0,1982,0,98052,47.7229,-122.11,1860,10063,13.1,45.32,0,0
324000530,2014-07-08,201500.0,3,1.0,1320,5000,1.5,0,0.0,3,7,1320,0,1912,0,98116,47.5711,-122.38600000000001,1320,4179,3.49,31.88,0,0
1328320760,2014-12-18,327000.0,3,2.5,1810,7350,1.0,0,0.0,3,8,1310,500,1984,0,98058,47.4434,-122.125,2240,7350,14.82,35.7,0,0
3626039268,2014-05-16,540000.0,1,1.0,1140,6700,1.5,0,0.0,3,7,1140,0,1920,0,98103,47.6958,-122.35700000000001,1350,6700,6.29,68.88,0,0
3585900665,2014-06-06,805000.0,5,2.5,4600,19831,1.0,0,3.0,3,9,2300,2300,1956,2015,98177,47.7608,-122.37799999999999,2890,19831,10.89,32.95,0,1
7625701830,2014-10-23,521000.0,3,2.0,1840,6000,1.0,0,0.0,4,6,1840,0,1908,1944,98136,47.5508,-122.39200000000001,2010,6000,4.73,66.45,0,1
3524049042,2014-05-27,375000.0,3,1.5,2000,7294,1.0,0,0.0,3,7,1520,480,1965,0,98118,47.5297,-122.26700000000001,2000,6000,6.09,40.35,0,0
9211500150,2015-01-17,235000.0,3,1.75,1480,6592,1.0,0,0.0,4,7,1080,400,1978,0,98023,47.2982,-122.37799999999999,1660,7150,21.37,29.11,0,0
7760400880,2014-09-29,240000.0,4,2.5,2040,11841,2.0,0,0.0,3,7,2040,0,1994,0,98042,47.3691,-122.074,1730,8808,20.32,17.29,0,0
686450330,2014-09-15,575000.0,4,2.25,2060,12155,1.0,0,0.0,4,8,2060,0,1968,0,98008,47.6378,-122.117,2360,8625,10.25,40.45,0,0
2617900035,2014-12-01,1520000.0,6,3.5,3720,11690,2.0,0,0.0,3,10,3720,0,2003,0,98040,47.5699,-122.226,3030,11686,5.54,98.64,0,0
7936800150,2014-07-02,394500.0,4,2.5,3002,6042,2.0,0,0.0,3,8,3002,0,2004,0,98055,47.4231,-122.186,2566,6390,14.36,43.62,0,0
8651441750,2014-05-15,174950.0,3,1.0,1060,5200,1.0,0,0.0,5,6,1060,0,1970,0,98042,47.3636,-122.09299999999999,1380,5200,20.13,27.95,0,0
3664500133,2014-11-17,383000.0,4,2.0,1830,21183,1.0,0,0.0,4,7,1060,770,1966,0,98059,47.4826,-122.12799999999999,1950,6120,12.78,16.64,0,0
1823069213,2014-05-05,249950.0,3,2.0,1550,15040,1.0,0,0.0,4,6,1550,0,1958,0,98059,47.4873,-122.09899999999999,1510,41416,13.62,15.07,0,0
7525211520,2015-03-18,431000.0,3,2.5,1690,2752,2.0,0,0.0,3,8,1690,0,1979,0,98052,47.6332,-122.10799999999999,1690,2855,10.59,97.03,0,0
4034900065,2014-05-30,459900.0,3,1.75,2580,11000,1.0,0,0.0,4,7,1290,1290,1951,0,98006,47.5646,-122.181,2280,17643,7.6,33.87,0,0
2558690150,2014-07-07,475000.0,5,2.5,2510,8050,1.0,0,0.0,4,7,1490,1020,1977,0,98034,47.7212,-122.17200000000001,1840,8471,10.88,44.98,0,0
5016001325,2014-05-16,605000.0,3,2.25,1290,2500,2.0,0,0.0,4,8,1290,0,1987,0,98112,47.6229,-122.29799999999999,1700,3750,1.96,159.63,0,0
1311800220,2015-02-18,234950.0,4,2.0,1450,7560,1.0,0,0.0,3,7,1450,0,1967,0,98001,47.3375,-122.27600000000001,1430,7560,18.74,26.08,0,0
4128000020,2014-06-13,419000.0,4,2.5,2690,7947,2.0,0,0.0,3,8,2690,0,1993,0,98058,47.4248,-122.15299999999999,2160,8328,15.05,39.39,0,0
1125059071,2014-05-22,910000.0,4,3.25,3340,10890,1.5,0,0.0,3,9,2240,1100,1963,2000,98052,47.6677,-122.13600000000001,2880,9794,10.06,63.95,0,1
3274850130,2014-12-03,392000.0,4,2.5,2600,8921,2.0,0,0.0,3,8,2600,0,1991,0,98058,47.4423,-122.178,2550,8683,13.4,34.02,0,0
1925069099,2014-08-25,915000.0,3,2.5,3140,9808,2.0,0,0.0,3,9,2500,640,2001,0,98052,47.6383,-122.09700000000001,2370,10014,11.16,70.67,0,0
3395050050,2014-11-14,630000.0,3,3.25,3800,13995,2.0,0,3.0,3,9,3800,0,1983,0,98011,47.7741,-122.20299999999999,2480,8434,13.05,35.4,0,0
4058800500,2014-07-10,416100.0,4,1.75,2320,5490,1.0,0,3.0,3,8,1160,1160,1956,0,98178,47.5091,-122.241,2240,7200,7.94,53.28,0,0
1311600020,2014-08-21,285000.0,4,2.5,2360,7350,1.0,0,0.0,4,7,1440,920,1965,0,98001,47.3417,-122.277,1450,7305,18.44,29.35,0,0
8679400130,2015-05-06,353000.0,4,1.5,1100,9600,1.0,0,0.0,4,6,1100,0,1960,0,98033,47.7,-122.175,1100,9630,9.76,32.99,0,0
9485760050,2014-08-26,297950.0,3,2.0,1390,5127,1.0,0,0.0,3,8,1390,0,1990,0,98055,47.4504,-122.206,1960,5019,12.26,45.72,0,0
4055700920,2014-10-07,750000.0,2,2.0,2180,21392,2.0,0,0.0,3,8,2180,0,1934,1979,98034,47.7162,-122.24600000000001,2890,22000,8.59,31.82,0,1
8673400177,2015-04-02,525000.0,3,3.0,1730,1074,3.5,0,0.0,3,8,1730,0,2006,0,98107,47.6692,-122.39200000000001,1370,1185,5.17,187.23,0,0
3500100089,2014-07-15,495000.0,5,1.75,2760,18112,1.0,0,0.0,3,8,1510,1250,1968,0,98155,47.7363,-122.29799999999999,1720,8482,9.12,23.72,0,0
8730600050,2014-08-25,710000.0,3,1.75,2430,11448,1.0,0,1.0,5,7,1620,810,1949,0,98117,47.6971,-122.391,2140,8144,6.85,51.16,0,0
3755100005,2014-07-30,310000.0,3,2.0,2010,12950,1.0,0,0.0,3,8,2010,0,1953,0,98034,47.7222,-122.229,1490,10181,9.33,20.72,0,0
8651442880,2014-05-16,205000.0,5,1.75,1730,5200,1.0,0,0.0,4,7,1050,680,1978,0,98042,47.3628,-122.089,1350,5200,20.28,29.58,0,0
1720069075,2015-05-08,530000.0,3,3.0,2450,211266,1.5,0,3.0,3,8,2450,0,2004,0,98022,47.2215,-122.06700000000001,2300,263492,29.31,2.48,0,0
4309700190,2014-07-24,725000.0,4,2.5,3300,28433,2.0,0,0.0,3,9,3300,0,1998,0,98059,47.5072,-122.11200000000001,3550,26386,12.32,22.85,0,0
3972300169,2014-11-25,195000.0,2,1.0,720,9520,1.0,0,0.0,4,6,720,0,1947,0,98155,47.7678,-122.316,1450,8612,11.18,19.04,0,0
6817810190,2014-07-01,401000.0,3,2.0,1240,11172,1.0,0,0.0,3,7,1000,240,1984,0,98074,47.6364,-122.037,1330,14102,13.89,32.31,0,0
7855400630,2014-09-22,1030000.0,5,2.5,3050,8200,1.0,0,4.0,4,8,1650,1400,1962,0,98006,47.5647,-122.155,2970,8792,8.73,91.56,0,0
1163400020,2015-04-03,251000.0,3,1.5,1590,21600,1.5,0,0.0,4,7,1590,0,1971,0,98022,47.2159,-121.96600000000001,1780,21600,31.92,10.82,0,0
7214400095,2014-10-27,667500.0,3,2.0,2040,4841,1.0,0,0.0,4,7,1020,1020,1949,0,98115,47.6778,-122.302,1600,4841,5.14,97.01,0,0
6799300130,2014-06-23,300000.0,4,2.5,1840,5550,2.0,0,0.0,3,8,1840,0,2004,0,98031,47.3937,-122.18299999999999,2030,5500,16.24,40.6,0,0
4376800010,2014-08-14,610000.0,4,2.25,1960,9021,2.0,0,0.0,4,8,1960,0,1973,0,98052,47.6349,-122.096,1960,9975,11.17,55.55,0,0
2125059163,2014-07-03,1040000.0,4,5.0,4110,43560,2.0,0,0.0,4,11,4110,0,1978,0,98005,47.6353,-122.18,3650,43995,7.36,21.82,0,0
1770000460,2014-12-03,430000.0,3,2.25,1830,19965,1.0,0,0.0,3,8,1400,430,1976,0,98072,47.7412,-122.088,1830,17250,14.69,19.73,0,0
1125079088,2015-04-02,455000.0,2,1.0,1330,92782,1.0,0,0.0,2,6,1330,0,1950,0,98014,47.6624,-121.868,1280,168141,21.94,4.83,1,0
1842300050,2014-07-02,600000.0,5,2.0,2190,9072,1.0,0,0.0,5,7,1110,0,1965,0,98052,47.6696,-122.149,1660,8327,9.58,53.28,0,0
9828702156,2015-02-19,638000.0,3,3.25,1720,1587,2.5,0,2.0,3,9,1410,310,2004,0,98122,47.6187,-122.29899999999999,1490,1620,1.77,192.92,0,0
7625702155,2014-10-14,561000.0,3,1.75,1710,5000,1.0,0,0.0,4,7,1360,350,1918,0,98136,47.5492,-122.389,1490,6250,4.74,83.61,0,0
585000095,2014-12-16,625000.0,3,2.5,2180,5000,1.0,0,0.0,4,8,1240,940,1977,0,98116,47.5828,-122.396,2000,5000,3.39,87.05,0,0
3903200050,2015-03-24,263950.0,3,1.75,1700,11613,1.0,0,0.0,5,7,1180,520,1977,0,98092,47.2874,-122.18700000000001,1500,12377,23.03,19.83,0,0
8563080020,2014-10-28,740000.0,3,2.5,2960,9350,2.0,0,2.0,4,9,2960,0,1978,0,98008,47.6218,-122.094,2960,11745,11.13,60.11,0,0
5379805475,2014-06-09,234999.0,3,1.0,1330,8912,1.0,0,0.0,3,6,1330,0,1948,0,98188,47.4493,-122.274,1200,8913,11.17,22.94,0,0
9558050780,2015-04-14,380000.0,4,2.5,1940,3200,2.0,0,0.0,3,8,1940,0,2004,0,98058,47.4583,-122.118,1900,3200,14.28,73.93,0,0
3782400190,2014-08-12,329500.0,3,2.25,1500,9656,1.0,0,0.0,3,7,1170,330,1989,0,98019,47.7327,-121.98200000000001,1690,9656,18.47,29.54,0,0
1423069063,2014-07-11,464950.0,4,2.5,2230,64438,1.0,0,0.0,4,7,1230,1000,1978,0,98027,47.4754,-122.007,2230,71002,17.64,6.97,0,0
2926049504,2015-04-02,500000.0,3,2.25,1700,9008,1.0,0,0.0,3,8,1340,360,1985,0,98125,47.7161,-122.31700000000001,2340,8003,7.62,46.69,0,0
126039252,2014-07-09,415000.0,4,1.5,1840,11367,1.5,0,0.0,4,7,1840,0,1950,0,98177,47.7656,-122.35799999999999,1690,9800,11.07,31.42,0,0
2622029073,2014-09-05,437500.0,3,2.25,2100,205603,2.0,0,0.0,3,8,2100,0,1983,0,98070,47.3668,-122.505,2396,187308,18.39,2.11,0,0
9187200345,2014-07-09,599000.0,7,2.5,2580,5750,1.0,0,0.0,4,7,1880,0,1901,0,98122,47.6025,-122.294,2280,5750,1.79,71.91,0,0
2621760480,2014-10-14,367000.0,4,2.5,2350,8182,2.0,0,0.0,3,8,2350,0,1997,0,98042,47.3697,-122.10600000000001,2330,7000,19.44,34.85,0,0
7986401205,2015-04-25,530000.0,2,1.0,760,3000,1.0,0,0.0,3,6,760,0,1922,0,98107,47.6633,-122.35700000000001,1630,3600,4.11,140.96,0,0
4447300137,2014-06-04,989000.0,5,3.5,3280,4000,2.0,0,0.0,3,9,2440,840,2003,0,98117,47.68899999999999,-122.396,1980,4000,6.44,135.85,0,0
2147300050,2014-08-22,462600.0,3,2.0,1320,4000,1.0,0,0.0,4,6,1020,300,1940,0,98118,47.5515,-122.262,2410,6212,4.99,86.95,0,0
4458300190,2015-04-24,875000.0,3,2.5,1690,10592,1.0,0,0.0,3,8,1690,0,1973,2009,98040,47.58,-122.23100000000001,2260,9945,5.04,71.24,0,1
3751606785,2014-07-22,335000.0,3,2.25,2060,47318,1.0,0,2.0,4,8,1600,460,1976,0,98001,47.2758,-122.265,1870,19663,23.03,6.78,0,0
4287400005,2014-07-31,393000.0,4,2.0,1450,5456,1.0,0,0.0,5,7,1450,0,1951,0,98108,47.5442,-122.29700000000001,980,6100,4.58,56.91,0,0
6613000715,2014-07-21,1340000.0,4,3.0,2760,4905,2.0,0,1.0,4,9,1840,920,1938,0,98105,47.6591,-122.27,3200,5424,4.66,174.82,0,0
7702010050,2015-03-23,590000.0,3,2.5,2830,5788,2.0,0,0.0,3,9,2830,0,2001,0,98028,47.7604,-122.235,2500,5802,11.56,68.46,0,0
2770602360,2015-04-21,671000.0,4,2.75,1890,1475,2.0,0,0.0,3,9,1200,690,2015,0,98199,47.6472,-122.383,1650,1682,3.69,199.41,0,0
9551201155,2014-07-28,925000.0,3,3.25,2610,4500,1.5,0,0.0,4,9,1660,950,1909,0,98103,47.6701,-122.339,2110,4500,4.42,130.1,0,0
1823049242,2014-10-06,245000.0,3,2.25,1900,7250,1.0,0,0.0,3,7,1250,650,1967,0,98146,47.4869,-122.344,1560,9420,8.26,26.78,0,0
1513800170,2015-04-02,392500.0,3,1.0,930,6572,1.0,0,0.0,3,7,930,0,1952,0,98115,47.6889,-122.301,960,5840,5.89,52.32,0,0
4027700396,2014-08-28,505000.0,4,2.0,2730,12000,1.0,0,0.0,4,8,1410,1320,1998,0,98155,47.7733,-122.271,2730,9039,11.88,34.28,0,0
7203210170,2014-08-19,702000.0,4,2.5,2650,6240,2.0,0,0.0,3,8,2650,0,2013,0,98053,47.6885,-122.021,2640,6524,15.55,78.97,0,0
3013300895,2014-07-18,337000.0,2,1.0,1010,4000,1.0,0,0.0,3,7,1010,0,1947,0,98136,47.5311,-122.382,1480,4366,5.68,67.27,0,0
5608010050,2014-12-29,920000.0,4,2.5,3550,10233,2.0,0,0.0,3,9,3550,0,1996,0,98027,47.5499,-122.1,3310,9157,11.49,66.75,0,0
6370000005,2014-08-27,495500.0,3,1.75,2130,6360,1.0,0,0.0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361,7.03,58.36,0,0
1922059102,2014-09-24,245000.0,2,1.75,1840,7230,1.0,0,0.0,3,7,1570,270,1938,0,98030,47.3815,-122.228,1282,6769,16.26,27.01,0,0
6738700005,2014-05-29,395000.0,2,1.0,1320,1824,1.5,0,0.0,4,6,1320,0,1909,0,98144,47.585,-122.294,1320,4000,2.3,125.64,1,0
1138020020,2015-02-17,335000.0,3,1.0,990,6315,1.0,0,0.0,3,7,990,0,1970,0,98034,47.7116,-122.214,1450,6702,9.12,45.86,0,0
5437820250,2014-11-10,187000.0,2,1.75,1020,10346,1.0,0,0.0,4,6,1020,0,1983,0,98022,47.1958,-122.00200000000001,1160,8610,32.26,16.45,0,0
7923700020,2014-11-21,450000.0,4,2.0,1570,7320,1.0,0,0.0,4,7,1570,0,1960,0,98007,47.5967,-122.14,1530,8800,8.97,50.62,0,0
293600080,2014-06-17,280000.0,4,2.25,1930,7207,1.0,0,0.0,4,7,1360,570,1988,0,98030,47.3783,-122.182,1760,7207,17.22,30.64,0,0
3627800050,2014-07-15,1380000.0,5,4.0,3760,22763,1.0,0,3.0,4,11,1910,1850,1969,0,98040,47.5333,-122.22,3730,11201,7.25,52.03,0,0
4047200950,2014-06-09,265000.0,2,1.0,1000,31505,1.0,0,0.0,3,6,1000,0,1960,0,98019,47.7659,-121.899,1560,22597,22.95,8.15,0,0
5458800425,2015-04-23,795000.0,3,1.75,1930,9600,1.0,0,0.0,3,8,1930,0,1958,0,98040,47.5747,-122.23700000000001,2350,9840,4.93,68.95,0,0
2887700826,2014-05-29,510000.0,3,1.5,2240,3800,2.0,0,0.0,3,8,1370,870,1929,0,98115,47.6887,-122.307,1690,4275,5.81,84.44,0,0
7856700920,2014-06-28,699900.0,4,2.5,2190,11500,1.0,0,0.0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700,9.04,51.12,0,0
627300190,2014-08-12,839000.0,4,2.75,2400,12469,1.0,0,2.0,4,8,1760,640,1958,0,98008,47.5861,-122.11200000000001,2400,10400,10.34,56.43,0,0
5634500182,2014-07-15,396000.0,4,1.75,1970,12409,1.0,0,0.0,4,7,1220,750,1968,0,98028,47.7489,-122.236,1690,10720,10.82,27.54,0,0
2472950170,2015-05-07,365000.0,3,2.25,2860,8458,2.0,0,0.0,3,7,2860,0,1983,0,98058,47.4269,-122.148,1760,8458,15.07,32.25,0,0
9557300190,2014-07-11,440000.0,3,2.25,1900,7225,1.0,0,0.0,3,8,1220,680,1970,0,98008,47.6394,-122.113,1900,7399,10.45,48.22,0,0
2314300170,2014-11-04,405000.0,4,2.5,2090,6667,2.0,0,0.0,3,8,2090,0,1997,0,98058,47.4648,-122.15,2250,6165,12.94,46.25,0,0
7547300050,2014-05-15,295000.0,3,1.5,850,2500,1.0,0,0.0,3,7,850,0,1986,0,98106,47.5677,-122.36,850,5000,2.96,88.06,1,0
7985400089,2014-05-15,275000.0,4,2.5,1840,1562,2.0,0,0.0,3,7,1400,440,2004,0,98106,47.5345,-122.36399999999999,1840,1766,5.17,80.83,0,0
322059049,2014-10-03,295000.0,2,1.0,820,288367,1.0,0,0.0,3,6,820,0,1930,0,98042,47.4196,-122.165,1580,8154,15.06,1.02,0,0
2344300170,2014-08-15,1500000.0,5,3.5,4370,12240,2.0,0,0.0,3,11,3270,1100,1990,0,98004,47.582,-122.199,2980,12800,6.42,90.31,0,0
11501330,2014-09-02,795000.0,3,3.5,3190,10223,2.0,0,0.0,3,10,2560,630,1994,0,98052,47.6968,-122.102,3120,9735,12.4,59.27,0,0
7300200290,2014-05-06,650000.0,5,3.5,3480,36615,2.0,0,0.0,4,8,2490,990,1983,0,98075,47.5741,-122.05,2540,35910,13.32,16.21,0,0
4331000595,2014-09-10,260000.0,3,1.0,1690,13184,1.0,0,0.0,4,7,1690,0,1959,0,98166,47.476000000000006,-122.34299999999999,1130,13451,9.0,17.48,0,0
7853340660,2014-08-06,382000.0,2,2.5,1650,2710,2.0,0,2.0,3,8,1650,0,2008,0,98065,47.5173,-121.87799999999999,1760,2992,22.03,87.61,0,0
7525570020,2015-04-21,790100.0,4,2.5,2590,9341,2.0,0,0.0,3,8,2590,0,1985,0,98052,47.6496,-122.11399999999999,2280,9510,10.58,66.22,0,0
